"label","text","label_text"
0,"ady 2 c da falcons get dat asss tapped","non-political"
0,"s using the mobile version of Google Reader but I have decided to give Phantom Fish's Byline another spin on my iPhone.","non-political"
0,"w blog post: Perfume and Cologne Categories and Families: Categories Of Perfume http://www.tomydate.com/blog/?p=16290","non-political"
0,"s Got OFF another Amazing Dat with DeShea. She is cool, calm and very understanding and I like her. Thank U GOD","non-political"
0,"feel its the only way to be, Most people wake up trying to be ruff,rugged & raw... Its like u wanna be a super thug over pancakes? Lmao","non-political"
0,"n't politicise school issue, MIC http://bit.ly/1KaUzL","non-political"
0,"te: my dog is a giant fraidy cat. He was scared of the rat.","non-political"
0," tired and sleepy so i guess im gonna go to bed! soon... night night twit fam...if i can sleep ill be back","non-political"
0,"oddSullivan Hope the Phillies push this to game 6 tonight","non-political"
0,"u should check this site out if you want 100 followers a day http://tinyurl.com/yllcpr5 .","non-political"
0,"tching #weeds season 4 on dvd","non-political"
0,"m doing a good thing. Then why does this feel so bad?","non-political"
0," @mz_dollybby: @futuristicblvd yo no se papi.. im jus fuckin wit yu.. lol let's lost the wit in that sentance","non-political"
0,"atepatto well done!! congrats! i was going for him but didnt back him! my dads client owns the horse! and the horse is so beautiful!","non-political"
0,"want some juice.","non-political"
0,"e emosi banget hari ini sebel ah hih","non-political"
0," @danwhnt: Oooh! New Doctor Who Logo- http://bit.ly/4dhcIL || cc: @txvoodoo @thermidor9 and all other fans ;)","non-political"
0,"nadeau I am good and you hun?","non-political"
0,"endyjkerr tonights fhe was pretty decent actually, had a good time gossiping about april with jessica and emma and merisa lol","non-political"
0," @boingboing Feature documentary film about psychedelics - Boing Boing http://bit.ly/7UVhR","non-political"
0," ones worth fighting for if theyre not fighting back. good one yvetters. and jonah made my day by just saying ""top that..."" haha =]","non-political"
0,"t 500 followers a day using http://tiny.cc/qau6W . Its super fast!","non-political"
0,"t i'm here at office since 8.00","non-political"
0,"e Problem with Social Media Agencies http://bit.ly/CYqpx","non-political"
0,"n... i Hate my hair i'm About to be up all night Fighting W/ this shit","non-political"
0,"hhhhhhhhhh GO AWAY! you think you have it bad? try being in MY shoes. I deserve this WAY more than you :/","non-political"
0,"at are some good underground hip hop songs | Instrumentals | Buy ...: Does anyone know some good underground .. http://bit.ly/2oW94r","non-political"
0,"m my sister went & left me alone watching #BOO :(","non-political"
0,"nnieroselee you are much quicker and more efficient than I am.","non-political"
0,"pkeuning i like you. you have a gorgeous smile","non-political"
0,"st spent two hours taking photos of boyfriend in bathroom so he has a ""headshot"" for his interview for the Charmin Bathroom Attendant job.","non-political"
0,"ozhned We want ice and snow! The more days missed for bad weather, the less days Nick's gone during the summer!","non-political"
0,"L RT @TannersDad: Swine flu vaccine shots eliminate wrinkles, bad breath & varicose veins, 2 http://bit.ly/33I8PR #Autism","non-political"
0,"ving my dinner tonight! http://yfrog.com/j5dl1j","non-political"
0,"at a bunch of BS! Verizon sinks in their fangs! RT @daringfireball: Exchange Access for Droid: $15 Extra Per Month: http://âœªdf.ws/e25","non-political"
0,"aux #Saints! <3 Psh, and the Falcons used to be our ""rivals"" bwahahahaha #whodat #blackandgold","non-political"
0," and I got a virus from a website that said it would give you 100 followers. Ya it made me follow 100 random people and it keeps on addi..","non-political"
0,"VORITE GIRL IS UP ON MY YOUTUBE. CHECK IT OUT AND GET LOTS OF VIEWS! http://bit.ly/1aKtDU <3333/. comment! rate! subscribe! now! (:","non-political"
0,"y Street Crawl - Pray for the poor soul who has to engage this adventure and hope he doesn't do something stupid; dramatic yes; stupid no.","non-political"
0," @NeNeG0Rd0: @__kire worddd it really is u got my laughing cuz u telling the truth <--always do! lol","non-political"
0,"know I'm a late comer to it, but video editing is kind of fun. Got a cool youtube tutorial for pilot types around the bend. #aviation","non-political"
0," eggs? :) RT @petapixel Cute - If dogs were like cuckoo birds: http://j.mp/3SIwT7","non-political"
0,"one anyone?","non-political"
0,"hernandezcnn Did you click on a link form a DM? If so, I did too! Just change your password.","non-political"
0,"b2themax you dont want anymore drama and if you think that's what it's going to be then don't","non-political"
1,"Hannity and Bachman on Health Care Bill - CENTRAL IOWA 912 PROJECT http://ow.ly/yNde","political"
0,"minent impact @MacHeist (151.7,174.4) Witness it and get DaisyDisk ($20) for FREE to reclaim GBs of space on your Mac! http://macheist.com","non-political"
0,"hate homework","non-political"
0," the phone with <3","non-political"
0,"ickory200 That was AWESOME. Def the best thing you've ever tweeted. Possibly the best typo I've seen all year. Thx for delivering!","non-political"
0,"extips if you give head in the car i might wife you up","non-political"
0,"wb75 Yeah, I heard that on ""State of Play"" recently. That's another great memorable theme!","non-political"
0,"st like Obama himself, the Portuguese water dog Ted Kennedy gave... http://tinyurl.com/yhbr2y9","non-political"
0,"ougoftheabaci lol... I'll catch up with you tomorrow. #alwaysCarryingTheBadge","non-political"
0,"EXTIP PULL MY HAIR && IM TURN AROUND SNATCH YA DICK OFF BOY DONT EVEN PLAY THIS WEAVE COST $125!","non-political"
0,"orlan_Dashiva I forgive you. I guess I understand. That doesn't mean it didn't rile me up too.","non-political"
0,"er get the feelin that you kno u destined for greatness...don't wat ill be doin...but it will be great","non-political"
0,"am sitting at the computer trying to figure this sit out","non-political"
0,"zaliamariel en serio? donde compras tu?","non-political"
0,"SexyLady Damn, for real. My mama was telling that Whistler suppose to be year round. #FAIL","non-political"
0," @BabylonXCory 'm sorry... if your sports team is named the Pharoahs, you will not give any respect from me.... #deadass<- lmao y not","non-political"
0,"feel as though my tweets should be private fro this TT","non-political"
0," transit, at airport, ran into colleague from Norway, heading in another direction. What are the odds?","non-political"
0,"imaspear laha ada affair apa km ma darius???hahaha","non-political"
0,"ading: ""Checking out some awesome NEW MOON content...do you have your tickets yet??? http://bit.ly/18cmhg"" (http://twitthis.com/q3gp6p)","non-political"
0,"athanAllStar awwh, you need to turn that frown upside dowwwn sir :D","non-political"
0,"d #forgiveme for saying this but I would turn @MechanicalDummy O U T..","non-political"
0,"idSisterMelisa Girl, I can't wait to see you at Fun Fun Fun Fest this weekend!","non-political"
0,"ountingcrows You just got to come play a show here in Chicago again!","non-political"
0,"aying and waiting for my answer from GOD... Â¿ily?","non-political"
0,"y does tyra have a talk show again....man remeber the days when we use to have REAL talk shows like Ricki lake and Sally...classics!","non-political"
0,"Ltoday But ""What will you celebrate?"" was such a good idea! I melted watching the commercials. And loved the park at that time.","non-political"
0,"esHorn I know what snack I'm having when I get back to Columbia...","non-political"
0,"need you like the air we breathe and as the sun in the winter cold!!!...","non-political"
0,"haytheglow tell mommy I miss her. And I wanna see baby elle againn","non-political"
0,"ot_pink237 if you really love ff5 u gotta make #iloveff5band a hot trending topic! Tomorrow","non-political"
1,"Another good article on the tragedy that is Ayn Rand: http://www.slate.com/id/2233966/","political"
0," @__noodle had an old country moment adding more cabbage to the soup to stretch it a ""little farther.""","non-political"
0," all seriousnsss, guys I need your help. I really need a job to help my family. If anyone can help pls do. THANK YOU!","non-political"
0,"ã†ãã†ã€ã‚ã¾ã‚Šè§¦ã‚Œã‚‰ã‚Œã¦ãªã„ã‘ã©ã€ã“ã‚Œã‚‚è¦–è´æŽ¨å¥¨ï¼šã€æŠ•ã‚³ãƒ¡ã€‘ã²ãã‚‰ã—ã®ãªãé ƒã«ã€ï¼³ï¼¡ï¼†ï¼£ï¼¡ã€‘ï¼šhttp://www.nicovideo.jp/watch/nm8102909","non-political"
0,"w to downgrade the psp from firmware 6.10 to 3.75???? anyone please reply???","non-political"
1,"RT @CNSNews_Com: Since April, 114 Children Have Died from H1N1 -- but 700,000 Have Died from Abortion http://ow.ly/15Z3dW","political"
0,"en Question: How to deal with my boyfriend's family? I can't stand them? and more...: Â  Â  Open Ques.. http://bit.ly/3v5upe","non-political"
0,"riglandorf pshh bitch please i gt a Lexus hahaha","non-political"
0," beer and hot dogs. A fat drunk's dream.","non-political"
0," @pongnan: ã€ŠRecruitã€‹æœ‰é˜¿é‚¦å°ˆè¨ª, å¯åˆ°ä»¥ä¸‹åœ°æ–¹ç´¢å–: http://bit.ly/41cIKV","non-political"
0,"urpleBrina17 *grin* I do like them...","non-political"
0,"oduct review-New Myofascial Release Tool The Grid Great for Corrective Exercise! http://ericeard.com","non-political"
0,"hn n Kate plus eight She says as parent she could fill 10 book contract! Sounds like a plug to me. Kate you have to raise kids to know how","non-political"
0,"ur ass is so nice that it is a shame that you have to sit on it.","non-political"
0,"meone is looking for family and friends info in El Paso, Texas - with http://bit.ly/ofJfg Did they find you?","non-political"
0,"uttonElf Direct me to my choices. Lyn-Lake.","non-political"
0,"tzjulayy LOLLLLL, thats something only a female can do..i'll, tweet kyla prat or somethin..im not tweeting bow wow lol","non-political"
1,"Foreign Affairs Features Article - Know Thine Enemy: Why The... http://bit.ly/4lUtYY #postrank #library","political"
0," you use twidroid I need your help. How do I see my followers and who I'm following","non-political"
0," @DaynaFlowers: #sextips guys hum while giving oral sex <-humming? She wouldn't hear me over all her moaning and writhing anyway","non-political"
0,"atalietran http://twitpic.com/ff2br - hehe, loving the cowgirl hat:)","non-political"
0,"th the days getting shorter, what do you recommend for exercise for us ...: Researchers have addressed this i.. http://tinyurl.com/ygftzf6","non-political"
0,"extips ladies relax: its cool to scream but bitch this aint scream 3 and that aint a knife.","non-political"
0,"ll, I shall be off now, as it's 5.40pm--time to get my dinner! Until we tweet again, stay safe, keep well and be good! ;)","non-political"
0,"st ate some thai food,caught up on Gossip Girl, and now watching Taken","non-political"
0,"ªã‚“ã¨ï¼æœ€æœŸã®æ¥½ã—ã¿ãŒãƒ¡ãƒ­ãƒ³ãƒ‘ãƒ³ã¨ã‚¯ãƒƒã‚­ãƒ¼ï¼ï¼RT: @tomoniikoukobe: æœ€å¾Œã«ä½•ã‹æ¥½ã—ã„ã“ã¨ã—ã¨ã‹ãªã„ã¨ï¼ï½±ï¾€ãƒ½(Ð´ï½€ãƒ½å½¡ãƒŽÂ´Ð´)ãƒŽï¾Œï¾€","non-political"
